Shimmer_A5E0_Timestamp_Unix_CAL,Shimmer_A5E0_GSR_Skin_Conductance_CAL_uS,Shimmer_A5E0_GSR_Skin_Resistance_CAL_kOhm,Shimmer_A5E0_PPG_A13_CAL_mV,Shimmer_A5E0_Accel_LN_X_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Y_CAL_m/s^2,Shimmer_A5E0_Accel_LN_Z_CAL_m/s^2,Shimmer_A5E0_Accel_WR_X_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Y_CAL_m/s^2,Shimmer_A5E0_Accel_WR_Z_CAL_m/s^2,Shimmer_A5E0_Gyro_X_CAL_deg/s,Shimmer_A5E0_Gyro_Y_CAL_deg/s,Shimmer_A5E0_Gyro_Z_CAL_deg/s,Shimmer_A5E0_Mag_X_CAL_local,Shimmer_A5E0_Mag_Y_CAL_local,Shimmer_A5E0_Mag_Z_CAL_local,Shimmer_A5E0_Temperature_BMP280_CAL_Celcius,Shimmer_A5E0_Pressure_BMP280_CAL_Pa,Shimmer_A5E0_Ext_Exp_A7_CAL_mV,Shimmer_A5E0_VSenseBatt_CAL_mV,Shimmer_A5E0_PPGtoHR_CAL_BPM
1781071000,0.010267069159178435,97398.77899877899,2260.0,2226.0,1684.0,1320.0,3944.0,7084.0,-14164.0,709.0,-387.0,-89.0,-466.0,-1290.0,-313.0,32768.0,5566464.0,2264.0,2707.0,0.0
1781327000,0.010267069159178435,97398.77899877899,2252.0,2224.0,1685.0,1327.0,3876.0,7116.0,-14084.0,731.0,-370.0,-107.0,-458.0,-1297.0,-307.0,32768.0,5566464.0,2254.0,2704.0,0.0
1781583000,0.010267069159178435,97398.77899877899,2166.0,2224.0,1684.0,1328.0,3916.0,7112.0,-14084.0,714.0,-345.0,-103.0,-458.0,-1297.0,-307.0,32768.0,5566464.0,2210.0,2688.0,0.0
1781839000,0.010267275097783574,97396.82539682538,2175.0,2222.0,1684.0,1326.0,3836.0,7108.0,-14096.0,717.0,-360.0,-92.0,-449.0,-1294.0,-313.0,32768.0,5566208.0,2237.0,2706.0,0.0
1782095000,0.010267069159178435,97398.77899877899,2200.0,2221.0,1684.0,1326.0,3848.0,7072.0,-14072.0,721.0,-365.0,-119.0,-456.0,-1289.0,-309.0,32768.0,5566208.0,2249.0,2706.0,0.0
1782351000,0.010267069159178435,97398.77899877899,2221.0,2219.0,1686.0,1325.0,3812.0,7084.0,-14052.0,701.0,-365.0,-125.0,-453.0,-1290.0,-310.0,32768.0,5566464.0,2254.0,2705.0,0.0
1782607000,0.010267069159178435,97398.77899877899,2205.0,2217.0,1687.0,1322.0,3748.0,7100.0,-14104.0,761.0,-341.0,-131.0,-453.0,-1290.0,-310.0,32768.0,5566464.0,2463.0,2687.0,0.0
1782863000,0.010267069159178435,97398.77899877899,2197.0,2218.0,1686.0,1324.0,3744.0,7080.0,-14056.0,761.0,-310.0,-138.0,-455.0,-1287.0,-311.0,32768.0,5566720.0,2352.0,2706.0,0.0
1783119000,0.010267069159178435,97398.77899877899,2299.0,2218.0,1688.0,1325.0,3776.0,7068.0,-14120.0,757.0,-304.0,-152.0,-458.0,-1288.0,-315.0,32768.0,5566720.0,2302.0,2706.0,0.0
1783375000,0.010267069159178435,97398.77899877899,2319.0,2221.0,1690.0,1327.0,3824.0,7064.0,-14104.0,810.0,-275.0,-128.0,-459.0,-1290.0,-313.0,32768.0,5566464.0,2279.0,2706.0,0.0
